,comment,label
411,Chất thích mà size hơi nhỏ so với size bthg.,-1
412,"Hàng đẹp, chất lượng.",1
413,SP không có hộp nhé.,-1
414,Rất đáng tiền.,1
415,Nhìn ưng lắm.,1
416,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời.,1
417,Ưng lắm shop à.,1
418,Chất lượng sản phẩm tỐt Thời gian giao hàng tạm được.,0
419,Còn về hàng thì okie luôn :).,1
420,M chua thử nhưng thấy chất rất đẹp.,1
421,Yến Sam.,0
422,Xấu quắc...kg giống hình...cảm thấy khó chịu.,-1
423,"3 in 1 mà mở hộp ra có mỗi 2 len, thiếu mất len macro.",-1
424,Chất lượng sản phẩm rất kém Khong co dich vụ la sao Chất lượng sản phẩm tốt.,1
425,Hộp hơi trầy nhưng hàng đóng gói kĩ.,0
426,Dat xám gjao xah.thất vọg về sp.,-1
427,"Sản phẩm tốt, giá rẻ.",1
428,Nhưng good.,1
429,Thất vọng kinh khủng.,-1
430,Vậy là oke so với giá tiền rồi.,1
431,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền.,1
432,"Hàng đẹp, đúng y hình.",1
433,Đóng gói sản phẩm rất chắc chắn Thời gian giao hàng rất nhanh.,1
434,Chất lượng sản phẩm không được tốt bằng sản phẩm mình mua trực tiếp ở các cửa hàng.,-1
435,Tks shop.,1
436,Thời gian giao hàng nhanh.,1
437,Shop phục vụ rất tốt.,1
438,"form ko đẹp, ko định hình tốt vòng 1.",-1
439,Ống tay hơi nhỏ .,-1
440,Đc shop lì xì nữa.,1
441,Sản phẩm chất lượng quá tệ.,-1
442,Shop giao hàng nhanh còn phục vụ nhiệt tình nữa.,1
443,Biết đẹp thế mình mua thêm cái màu đỏ nữa 😊😊😊😊.,1
444,Chỉ bung hết ra.,-1
445,5 sao nha!,1
446,Tiếc rằng hết màu thích ko thì sẽ lấy thêm.,0
447,Shop chăm sóc khách hàng rất chu đáo.,1
448,"Chất lượng sản phẩm được, phải chi có màu rêu 😶.",1
449,Tất cả đều ok.,1
450,Áo đẹp.,1
451,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.con dc shop tang qua nua.,1
452,"Chiều rộng giữa 2 chân hơi ngắn, khi ngồi sau trên xe máy thấy hơi khó chịu.",-1
453,"Tuyệt vời ạ huhu, sẽ còn ủng hộ shop dài dài.",1
454,Sp chất lượng.,1
455,"Sản phẩm rất là chất lượng đóng goid rất là đẹp gọn gàng, nên mua hàng ở đây rất uy tín.",1
456,Chất lượng sản phẩm quá tệ.,-1
457,"Chất lượng sản phẩm tạm dc ,hơi chật ,mik 45 kg thấy hơi chật,cổ bị rộng.",-1
458,"Dùng rất ok, chỉ ko biết dùng liệu có lâu được ko thôi hì 😄.",0
459,Potay.,0
460,Size áo nam nên nữ sẽ mặc hơi rộng trừ điểm đó ra tất cả đều rất hài lòng.,1
461,Chất lượng sp tốt tuyệt vời.,1
462,"Chất vải rất mỏng, màu cũng xấu không không đẹp không đẹp như hình.",-1
463,Y hình chuẩn đẹp👍 Chất lượng sản phẩm tuyệt vời.,1
464,áo rất đẹp - anh chị shop rất nhiệt tình - đóng gói rất đẹp.. cảm ơn anh chị shop.,1
465,"Hàng y hình Thời gian giao hàng nhanh ,vải mỏng.",1
466,Nhìn chung tạm ổn.,0
467,Ống tay xấu.,-1
468,Áo mỏng hơn so với mình nghĩ nhưng vẫn ok.,0
469,Chất lượng sản phẩm tuyệt vời.,1
470,"Thời gian giao hàng rất nhanh, vải đẹp.",0
471,"foem dáng ko giống mẫu mặc,may nhái lại thôi ạ, chât vải đc.",0
472,Áo đẹp. .. ok..,1
473,Cho 5*.,1
474,Áo rất đẹp Thời gian giao hàng rất nhanh.,1
475,"Áo đẹp, giá rẻ.",1
476,Nói chung mình thấy ok.,1
477,"Áo chất đẹp thích hợp đi chơi, giao hành nhanh, nv tư vấn nhiệt tình!",1
478,Phù hợp giá tiền.,1
479,"Sản phẩm k giống hình lắm, mặc 2 lần dạn hết đường chỉ.",-1
480,Shop phục vụ rất tốt Rất đáng tiền.,1
481,E thích lắm.,1
482,"Giống hình, Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh.",1
483,"Cũng cùng hãng giày nay co shop ban co 79k, nen cac bạn tim hieu kỹ khi đặt hàng.",0
484,"Chất thì dc mà form ko chuẩn,sz XL ghi 53-68kg mà 55kg mặc thấy k dc thoải mái ,2c màu ghi thì chật k mặc dc.",-1
485,Đóng gói còn tốt nữa.,1
486,Vận chuyển siêu nhanh.,1
487,Chất liệu vải k co giãn.,-1
488,Éo ra j.,-1
489,Nắp túi bị lệch.,-1
490,Mình nhận dc cái túi nó móp méo.,0
491,Áo nhỏ quá.,-1
492,Áo vải rất đẹp.,1
493,Shop phục vụ rất tốt.,1
494,"Hàng đẹp, chủ shop nhiệt tình ❤️.",1
495,Chúc shop càng ngày càng đắt hàng <3.,1
496,Chất lượng sản phẩm tuyệt vời phọt hơi rộng nhưng vãi mềm Rất đáng tiền.,1
497,Ko giao vẫn tính tiền.,-1
498,Ủng hộ shop 5sao.,1
499,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,1
500,Vì giá rẻ.,0
501,Giao sai size quân nhưng liên hệ với shop không bắt máy .,-1
502,"Địu chắc chắn, thoáng.Đỡ mỏi tay, nhất là các bé đòi bế rong thì có địu nhàn hơn hẳn.",1
503,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1
504,Giao hàng nhanh ❤️ áo xinh như hình ❤️ mỗi tội hơi mỏng xíu.,1
505,Dc Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,1
506,Mặc rất thích :3.,1
507,"Giá cả chấp nhận được, Thời gian giao hàng rất nhanh.",1
508,Sẽ ủng hộ shop dài dài 😘.,1
509,Áo dày dặn và đẹp giống hình.,1
510,Chúc c luôn đắt hàng.,1
511,Quần cực kì đẹp.,1
512,Cung tam dc.,0
513,"Vải ok nhưng hơi nhỏ, ko hài lòng việc đã nhắn shop ko ghi rõ thông tin ngoài bao bì nhưng vẫn ko thực hiện, thiếu lưu ý việc tê nhị.",0
514,Phơi nắng r mà ko thấy sáng.,-1
515,Mình thấy rất êm chân.,1
516,Thái độ phục vụ ok.,1
517,Mình mặc vào nhìn như cái váy chống nắng ý.,-1
518,Nói chung thất vọng về sp.,-1
519,Màu hơi tối hơn so với ảnh sản phẩm.,-1
520,"Sp chất lượng, ngon, giá rẻ hơn các chỗ khác.",1
521,Quần cũng ok đẹp.,1
522,"Chất lượng sản phẩm tuyệt vời rất ok pin ổn ,nên mua nha mọi người 5sao.",1
523,Phí tiền.,-1
524,Vải mỏng và hơi ngắn Thời gian giao hàng tạm được.,-1
525,Về giặt túi là vứt luôn ...,-1
526,Hàg y hình.,1
527,Đóng gói sản phẩm chắc chắn.,1
528,Đặt3 giao 1 làm ăn vậy lun!,-1
529,Dây yếm hơi dài và có chỗ bị sứt chỉ.,-1
530,Hàng đẹp gía rẻ sẽ tiếp tục ủng hộ.,1
531,Giao hàng nhanh.,1
532,Vừa với giá tiền. 😃😃😃.,1
533,Chứ vậy sẽ mất uy tín lắm.,-1
534,"Vải hơi mỏng nhưng mùa hè mặc mát, màu k giống hình lắm nhưng cũng đẹp.",0
535,Giao hàng nhanh.,1
536,Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn.,1
537,Quá hụt hững vì cuộn nilon nhỏ và dài cỡ ngón tay .,-1
538,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.,1
539,Hàng dễ thương lắm đáng yêu cực đáng đồng tiền bỏ ra.,1
540,Hàng bỏ đi chưa mặc đã thủng.,-1
541,Vải dom áo ko giống trong hjnh giả tạo xấu xí.,-1
542,Giày đẹp trog tầm giá. 😍.,1
543,"Quá đẹp so với giá, chị chủ dễ thương, tặng chị cái ảnh 😚😍👏🏻.",1
544,Hàng y mẫu.,1
545,"Mua size S giao size L,mác thì size S,mác ở quần thì size L,bán hàng thế này là cố tình nhầm size,mọi người xem sét trước khi mua shop này nhé.",-1
546,"Giao lâu, áo phù hợp với giá.",1
547,So với trên ảnh thì nhìn thật màu có vẻ nhạt hơn xíu nhưng vẫn đẹp.,1
548,"Chất lượng sản phẩm tuyệt vời , shop dễ thương phục vụ tốt ❤️.",1
549,Shop nên xem lại cách đo size cho khách.,0
550,Shop phục vụ tạm được.,0
551,"Áo dày và hịn lắm ạ, chị chủ shop lại còn tư vấn nhiệt tình nữa :))).",1
552,"áo ko đẹp giống hình, lại bị nhỏ mặc không vừa.",-1
553,"Chân váy đẹp, chất vải tốt chưa biết có ra màu không Mua hàng ở shop nhiều lần đều ưng ý hàng có hư hỏng gì shop cũng hỗ trợ hết mình Thời gian giao hàng rất nhanh mất tầm 2 ngày là có hàng.",1
554,"Chất liệu tạm, hơi nhỏ.",0
555,Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt.,1
556,Rất thích!!,1
557,Thời gian giao hàng rất nhanh.,1
558,đẹp lắm bạn nào ko tin ib. tớ cho xem ảnh. là ng tiêu dùng mua đồ hãy xem đánh giá trước.,1
559,Màu sắc k như hình.,-1
560,Sẽ ủng hộ shop liên tục 👍🏻.,1
561,Đường chỉ may không chắc.,-1
562,Hàng đẹp .,1
563,Hàng đẹp đúng y mẫu .tks shop nhìu.,1
564,Sẽ tiếp tục ủng hộ shop dài dài.,1
565,Cách shop phục vụ rất nhiệt tình.,1
566,Chất lượng kém.,-1
567,Giống hình.,1
568,"Sp chất lượng , hàng như hình , soạn hàng nhanh, gói hàng cẩn thận.",1
569,Form đẹp.,1
570,Nói chung là đc shop à.,1
571,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn shop phụ vụ rat chu đáo cảm ơn món quà nhỏ của shop.,1
572,"Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Thời gian giao hàng rất nhanh, Rất đáng tiền.",1
573,"Sp giống hình, thời gian giao khá lâu, nội thành HN mất 4-5 hôm.",0
574,"Cứ gần hết kẹo mút ghiền là ghé thăm shop,sẵn ngay ngày 10/10 có được voucher 10% với chơi lắc xu mấy ngày cũng gần 18k,mà mua 3sp kẹo mút được giảm 10% nữa chứ.mà chỉ có bị cái cho nó tự động chọn bên vc,ko để ý tưởng sh 4H ai ngờ lại GHTK...NÊN ko được nhận trong ngày.sp HSD&NSX rất OK.THANKS SHOP.",1
575,Hơi buồn cái này thôi còn lại thì ok. 4 sao cho shop sau này rút kinh nghiệm bán đồ chơi con nít bọc nilong lại cho nó đỡ bám bụi.,1
576,Chảo to nhưng mỏng và k phải vân đá mà là mạ nha các bạn.,0
577,"Phân loại hàng hơi rắc rối, mình k mua được cái muốn mua.",-1
578,Vải trước đẹp hơn .,1
579,Mọi người nhớ mua nhiều ở shop hơn nhé.,1
580,Đáng đồng tiền.,1
581,Rộng phải tạ mới mặc vừa.,0
582,Tiền nào của nấy.,0
583,"Chất lượng sản phẩm tốt, Thời gian giao hàng rất nhanh.",1
584,Dáng xấu .,-1
585,Rất hài lòng về quần lót bầu.,1
586,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,1
587,Mặc lên dính sát vào người chứ không đứng áo như trong hình.,-1
588,Rất đáng tiền.,1
589,Giao hàng nhanh.,1
590,"Áo đẹp dã man luôn,shop tư vấn nhiệt tình.",1
591,"Giao hàng nhanh, quần đẹp đáng so với tiền bỏ ra, shop nhiệt tình yêu shop.",1
592,"- Làm bánh cho KH mà làm sai loại bánh, vô làm lại thì bánh cháy!",-1
593,"Thời gian giao hàng nhanh, sp k đc như ý...",1
594,Mình không bàn về chất lượng vải.,0
595,"Shop giao thiếu ví này :""(((( và mấy món khác cũng sai màu hơi nhiều.",-1
596,hàng quá đẹp so với giá thành!,1
597,Hàng y hình.,1
598,"Lạp xưởng ngon, nhìn mỡ vậy mà khi chiên xong ăn ko bị ngán, giá đẹp.",1
599,Giầy cũng khá đẹp.,1
600,Hàng y ảnh nha.,1
601,Thời gian giao hàng rất chậm!,-1
602,So với giá thì vầy là ổn quá rồi :3.,1
603,"Chất lượng kém vải cứng k mềm, đường may ẩu, dáng bị hẫng.",-1
604,Vải mặc mát.,1
605,Mặc rất thoải mái.,1
606,Áo trắng chất lượng quá thấp còn bị bẩn nhiều nơi giặt ko ra.,-1
607,Chất vải đẹp.,1
608,Tiền nào của nấy tất mới mua nhg bị rạn nhỏ.,-1
609,Good value for money.,1
610,Ngày nay chả flash gì cũng 33k/ chai.,0
611,Cug tam dc .vai cug kg dep lam.,0
612,Chúc shop đắt hàng.,1
613,Né shop này ra nếu ko mún bực bội.,-1
614,K giống ảnh lắm.,-1
615,Quần chất mềm..khá rẻ và ok.,1
616,Thời gian giao hàng rất nhanh Rất đáng tiền Rất đáng tiền.,1
617,Màu tím vỏ ngoài mo hết chu.,0
618,Mặc rất đẹp Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền.,1
619,Ao dep nhung form nho so voi bang kich thuoc nen mac ko vua.,0
620,"Áo thun chất vải mỏng mát, ko mỏng lắm đâu nha, ok lắm!!",1
621,Minhk đã nhận được hàng.,1
622,Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,1
623,Nhưng mỗi tội lạc đơn hàng phải đặt lần 2 bù Shop nhiệt tình nên xí xóa.,1
624,Chất lượng sản phẩm tạm được Đóng gói sản phẩm tạm được Thời gian giao hàng tạm được Giá cả chấp nhận được.,0
625,Shop phục vụ rất tốt.,1
626,Mua về giặt cho hết mùi vải rồi lem tùm luôn.,-1
627,Sản phẩm phù hợp với giá tiền.,1
628,Chúc shop buôn bán thuận lợi và thành công!,1
629,Chị chjr còn tặng cho dây buộc tóc nữa❤ Ngàn sao cho shop.,1
630,Giấy dai.,-1
631,"Vải hơi mỏng , y hình Đóng gói sản phẩm chắc chắn Phù hợp giá tiền giao hang nhanh.",1
632,"Dáng áo đẹp , hợp với giá tiền.",1
633,"Chất vải mỏng lét, thun co giãn.",-1
634,"Giống 95% ảnh, êm, đẹp, ưng 💕💕.",1
635,Ao dep.,1
636,Chất lượng sản phẩm tốt Giá cả chấp nhận được Thời gian giao hàng nhanh.,1
637,Áo đẹp y hình luôn ạ 😚.,1
638,- Áo đẹp lắm nhaaa mọi ng <3 cứ yên tâm mua đi ạ.,1
639,Dép mang rất êm chân.,1
640,Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn Shop phục vụ rất tốt.,1
641,Son lên màu đẹp.,1
642,Giao nhanh.,1
643,Chất liệu đẹp.,1
644,Áo k giống hình lắm.,-1
645,Sẽ mua lại.,1
646,Giao màu Đen!!!??,0
647,"Áo ok, rộng xíu thì ok hơn.",1
648,Mũ chất👍.,1
649,Lần này mua cả thùng rất đáng tiền ạ để lâu cũng không lo lắng.,1
650,hang nhin vay thoi. chu luc giao hang thi ko dung voi mo ta.,-1
651,"Đẹp,giao nhanh:))rẻ:))10đ.",1
652,"Áo giống y hình, rất vừa.",1
653,Sao dây cuốn cán và cái chốt ở cán mới bóc nilon ra đã bung hết vậy bạn?,-1
654,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,1
655,"Mua tận 6 cái cho bọn bạn , mà chúng nó ưng lắm ❤ nói chung là tuyệt vời.",1
656,Mua bỉm của shop lần 2 và lần nào cũng ưng.sẽ ủng hộ dài luôn 😚😚.,1
657,Chất lượng sản phẩm tạm được Giá cả chấp nhận được.bột không dc min lam uống bi sạm.,0
658,Thơm.,1
659,Không đáng tiền.,-1
660,Đóng gói sản phẩm chắc chắn.,1
661,Mọi người yên tâm mua đồ ở shop nhé ❤️ thời gian giao hàng cũng nhanh nữa.,1
662,K đc full bóx Chất lượng sản phẩm tốt Thời gian giao hàng nhanh đóng gói sản phầm còn móp méo.,-1
663,Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền.,1
664,hàng củng tạm đc giao hang cung nhanh nhung cước phí thì hoi mắt.,-1
665,Rất đáng tiền.,1
666,Thời gian giao hàng rất chậm.,-1
667,Chúc shop luôn đắt hàng nhé.,1
668,"Áo đặt nơi giao hàng ngã, thất vọng về shop quá, huy vọng shop lần sau rút kinh nghiệm cho ~ khách hàng khác, kiểm tra thông tin trc khi gửi hàng.",-1
669,Nhưng m đã ghi là chọn hồng chứ kp hồng đậm mà lại gửi hồng đậm cho m.,-1
670,"xong giao màu khác, ko muốn phiền nên ko muốn đổi !",-1
671,"Đóng gói sản phẩm chắc chắn, thời gian giao hàng nhanh.",1
672,Áo k giống hình tay ngắn shop bán hàng ib k rep :))) Chất lượng sản phẩm rất kém.,-1
673,Chất lượng sản phẩm tuyệt vời ❤️.,1
674,Chất lượng sản phẩm giống mô tả.,1
675,Chất ổn so với giá.,0
676,Vải áo rất mềm mại.,1
677,Máy uốn rất nhanh duỗi nếp tóc :((.,-1
678,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn.,1
679,Vải đẹp lắm shop 💚.,1
680,"Shop tư vấn size quá rộng, ống quần thùng thình mặc không được.",-1
